video_name,video_path,frame,second,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c,final_class,seq_id
21.mp4,S2/ADL/21.mp4,83,8.3,656.1708,54.3274,0.8877,655.5148,43.2894,0.2721,643.8246,45.0417,0.9176,638.6193,54.0081,0.0296,606.6769,57.7428,0.9353,644.8209,125.768,0.9382,587.6155,135.1486,0.9975,687.3906,206.6266,0.709,639.7812,218.9921,0.9962,699.5707,161.9193,0.6908,680.1664,156.324,0.988,659.2981,327.9937,0.9968,617.1628,336.0464,0.9993,664.631,470.2203,0.9963,612.5068,489.859,0.9991,656.2635,597.6971,0.9851,602.6448,625.5438,0.9939,Non-Falling,64
21.mp4,S2/ADL/21.mp4,84,8.4,648.3296,51.4652,0.9454,648.9406,40.8212,0.4611,634.0383,43.0121,0.9574,637.5685,53.5596,0.0458,596.8926,58.9446,0.9505,648.3039,125.5125,0.9627,576.4466,136.2498,0.9984,685.6212,206.2233,0.7836,616.1992,221.8033,0.997,687.7399,168.3984,0.7649,670.509,163.4886,0.991,660.4733,324.2635,0.9973,609.1643,332.8097,0.9994,662.9797,468.3559,0.9963,608.6921,486.9952,0.9991,655.493,598.4792,0.9828,599.6064,620.8824,0.9927,Non-Falling,64
21.mp4,S2/ADL/21.mp4,85,8.5,646.0826,46.9962,0.9393,646.0878,36.7208,0.428,631.944,38.4221,0.955,631.8773,51.8728,0.0393,593.2128,56.1468,0.9528,641.9669,124.8315,0.9566,574.9263,134.2686,0.998,679.9227,199.3393,0.748,623.1109,211.1538,0.9962,685.2589,169.8029,0.7223,674.6317,154.4059,0.9885,655.775,323.6729,0.9972,606.6976,331.1638,0.9993,660.8219,468.1592,0.9967,604.5654,483.4489,0.9991,655.4261,602.2415,0.986,597.0046,618.3378,0.994,Non-Falling,64
21.mp4,S2/ADL/21.mp4,86,8.6,638.8153,44.2489,0.943,638.9037,33.934,0.4318,624.414,35.675,0.9628,624.7833,50.0685,0.0378,586.5042,54.722,0.9633,634.3845,124.5616,0.9472,571.3133,135.1385,0.9983,669.6684,198.4803,0.6595,623.6719,213.314,0.9965,684.3664,178.458,0.6334,675.8553,162.6791,0.9881,651.1254,325.7529,0.9964,603.9118,333.5556,0.9993,658.0688,473.5898,0.9958,600.4664,488.0562,0.9991,656.2353,607.8361,0.9838,595.8401,620.8453,0.9939,Non-Falling,64
21.mp4,S2/ADL/21.mp4,87,8.7,632.512,37.4577,0.9398,632.1708,26.4732,0.4583,617.5597,29.2374,0.9579,618.0688,44.3195,0.0478,581.4156,51.477,0.9586,628.0481,122.3342,0.9473,573.358,134.4274,0.9977,666.1417,199.2146,0.639,636.5524,211.2605,0.9944,680.0258,182.9431,0.5894,677.3994,163.0813,0.9812,647.3615,323.1341,0.9964,604.9488,331.5937,0.9992,656.0409,467.783,0.9966,599.3507,485.3257,0.9992,657.7039,603.8445,0.9884,594.5253,621.558,0.9953,Non-Falling,64
21.mp4,S2/ADL/21.mp4,88,8.8,630.4327,40.7613,0.9597,630.0588,29.7889,0.4896,614.9685,32.0782,0.9738,614.9321,44.5529,0.0415,576.6396,51.8445,0.9755,630.25,122.0717,0.9665,558.6359,135.703,0.999,662.7922,205.7397,0.7288,615.4843,223.9365,0.9978,675.3876,179.2368,0.7166,669.3679,170.8452,0.9926,650.5626,325.3507,0.9975,596.4318,335.1126,0.9995,658.6528,466.7469,0.9926,589.8878,485.1015,0.9985,653.9771,606.4948,0.9549,586.6162,624.8066,0.9829,Non-Falling,64
21.mp4,S2/ADL/21.mp4,89,8.9,624.7762,41.6047,0.9501,625.1208,31.2629,0.564,609.6722,33.5323,0.9535,613.1635,45.1507,0.0831,573.7508,52.3701,0.9385,628.946,120.3414,0.9546,557.4708,134.6408,0.998,669.3902,205.2514,0.7233,607.5753,225.1579,0.9949,681.1747,175.7984,0.6878,658.21,173.0538,0.9826,653.3724,323.9893,0.9947,599.1226,333.9604,0.9986,660.6416,469.2042,0.9907,596.1282,487.2234,0.9975,657.8399,601.8749,0.9548,591.8427,619.556,0.9806,Non-Falling,64
21.mp4,S2/ADL/21.mp4,90,9.0,622.5342,41.0253,0.8603,618.4154,30.3589,0.278,609.1249,32.519,0.9066,587.3002,46.6164,0.0745,577.7811,53.9457,0.9764,577.1896,124.5076,0.9501,583.0056,134.3244,0.9973,606.1403,204.9003,0.5685,644.0131,215.012,0.9883,665.2,175.2206,0.4333,658.2786,167.2097,0.9498,611.6561,328.7951,0.9933,609.4832,337.77,0.9981,633.0719,471.2159,0.9891,612.4503,484.9987,0.9968,651.4854,612.472,0.9543,609.1153,623.1375,0.9788,Non-Falling,64
21.mp4,S2/ADL/21.mp4,91,9.1,612.5914,43.6578,0.9478,613.6578,33.2307,0.5948,597.3925,35.9887,0.9456,604.6587,46.9712,0.1046,564.0148,55.029,0.9209,622.3273,120.9824,0.9542,555.7267,135.2559,0.9974,666.3223,193.751,0.726,619.4802,211.6012,0.9928,672.1088,174.1644,0.6814,657.7101,171.8549,0.9765,650.1257,326.8052,0.9952,598.0828,336.2956,0.9986,659.2512,470.127,0.9927,594.6647,488.6698,0.9978,657.3859,600.7466,0.9672,591.7444,621.3924,0.9852,Non-Falling,64
21.mp4,S2/ADL/21.mp4,92,9.2,613.8882,48.3611,0.8567,610.2777,37.0738,0.2668,602.0477,39.1602,0.8921,583.4537,48.8698,0.0592,570.375,55.0481,0.9557,583.9695,123.4334,0.9369,568.2802,133.7239,0.9972,623.3749,196.0267,0.5928,635.9636,204.8637,0.9919,662.2689,174.5243,0.5126,654.0519,166.1583,0.9688,621.1038,327.7264,0.9947,603.6634,337.0156,0.9987,643.5378,469.1063,0.9912,604.6177,486.0909,0.9977,651.6008,604.4221,0.9618,601.7836,625.2332,0.984,Non-Falling,64
21.mp4,S2/ADL/21.mp4,93,9.3,614.1648,40.6001,0.9427,612.3588,30.3625,0.4924,598.6844,33.4064,0.9516,595.9007,45.286,0.0579,560.826,54.5988,0.9476,616.9756,121.1625,0.949,551.6276,133.3711,0.9977,661.6761,187.3668,0.6806,624.6188,196.8008,0.9941,660.8447,171.2194,0.6464,654.6985,160.3093,0.9807,643.6307,325.8237,0.996,591.6633,334.0219,0.999,658.8676,466.9643,0.993,591.0875,482.2541,0.9982,656.3854,605.1732,0.9665,593.4775,622.408,0.9858,Non-Falling,64
21.mp4,S2/ADL/21.mp4,94,9.4,609.2015,40.7706,0.975,609.6532,29.7563,0.6883,592.1965,33.3042,0.9794,599.7163,43.5866,0.0852,555.3497,54.3662,0.9665,620.7115,119.6818,0.9648,544.962,136.7394,0.999,658.8318,196.755,0.6945,602.5402,219.4036,0.9967,661.2928,172.8634,0.6675,644.5342,171.1491,0.9881,646.7272,324.2237,0.9962,589.0918,334.7788,0.9992,658.1285,465.7733,0.9922,590.0687,483.7868,0.9983,656.9846,606.2041,0.9593,592.1705,622.5906,0.985,Non-Falling,64
21.mp4,S2/ADL/21.mp4,95,9.5,612.3054,45.151,0.9545,612.5127,34.8352,0.5075,597.717,36.6752,0.9631,600.5544,47.1512,0.0552,560.8824,53.6082,0.9555,621.5231,120.4442,0.9561,540.353,135.8214,0.999,658.9258,198.3823,0.7086,589.37,221.6793,0.9978,657.4934,174.8307,0.7052,642.9218,172.0823,0.9923,647.7571,323.2905,0.9969,587.2183,333.5205,0.9994,661.6369,466.5151,0.9928,588.973,482.9264,0.9986,657.4159,605.9277,0.9587,592.2921,621.4359,0.9859,Non-Falling,64
21.mp4,S2/ADL/21.mp4,96,9.6,614.7957,42.2116,0.951,613.9257,31.8711,0.5322,600.2643,33.9665,0.9593,598.1282,45.7788,0.0589,561.0713,52.6214,0.9484,618.2128,118.7509,0.9463,544.7126,135.7217,0.9979,661.2814,178.9412,0.6636,608.8582,204.6381,0.9945,647.4867,171.204,0.6413,641.8894,168.4059,0.9825,645.9628,323.217,0.9957,589.1874,333.4085,0.999,664.8167,463.4019,0.9926,590.0262,480.6071,0.9982,657.3091,604.7244,0.9652,590.4567,622.0153,0.9858,Non-Falling,64
21.mp4,S2/ADL/21.mp4,97,9.7,617.8632,38.2915,0.9612,616.7639,28.4706,0.5569,603.2595,30.6572,0.9692,600.9333,44.1145,0.0581,564.0283,51.7847,0.9609,621.0502,117.3759,0.955,544.8973,139.9027,0.9988,661.0565,175.6109,0.69,600.7247,219.3552,0.9969,643.8829,168.8575,0.6739,638.1216,183.9668,0.9891,648.0015,326.477,0.9966,589.5637,338.4318,0.9993,665.0354,467.2935,0.9927,589.8051,485.3542,0.9984,659.3575,604.8048,0.9616,588.9059,619.4398,0.9859,Non-Falling,64
21.mp4,S2/ADL/21.mp4,98,9.8,623.3112,37.1276,0.9369,620.5077,26.3726,0.453,608.57,29.3889,0.9569,599.1127,41.8766,0.0478,569.3246,50.7767,0.9612,610.9749,119.5338,0.9211,555.8193,134.7772,0.9974,648.2473,183.4187,0.5101,626.0303,199.7248,0.9921,649.6059,172.7186,0.4704,648.0571,166.5506,0.9716,640.0642,324.9871,0.9934,594.1365,336.1006,0.9986,666.0352,462.3503,0.9904,595.3481,484.7429,0.9978,658.9086,598.0308,0.964,590.3517,626.0424,0.986,Non-Falling,64
21.mp4,S2/ADL/21.mp4,99,9.9,629.5452,37.7947,0.9541,629.0458,26.5371,0.4123,614.1734,27.8658,0.977,612.2069,42.2018,0.0283,574.7819,47.3615,0.9813,617.3382,121.2814,0.9353,550.2363,137.3441,0.9993,636.4958,207.5775,0.519,590.4265,245.0287,0.9985,658.4513,176.5244,0.5106,644.9081,197.0832,0.9934,641.6611,325.7487,0.9964,591.0869,337.8197,0.9996,664.3646,465.9547,0.9956,596.1422,485.8254,0.9994,656.2038,600.2542,0.9843,589.3614,620.7235,0.9958,Non-Falling,64
21.mp4,S2/ADL/21.mp4,100,10.0,637.3671,39.8178,0.9478,635.9868,27.5909,0.5002,621.428,28.7734,0.9756,618.8937,43.9034,0.0377,580.7588,48.8964,0.9703,625.704,132.2451,0.8218,551.0664,137.5968,0.9978,641.7422,234.1876,0.1698,576.827,247.2286,0.992,660.2584,213.7239,0.1703,632.2181,240.8777,0.9658,644.9542,330.7036,0.9874,590.7029,338.8466,0.9985,667.7937,472.7948,0.9929,596.8564,486.9679,0.9991,659.3853,600.5282,0.9875,593.0069,623.3956,0.9968,Non-Falling,64
22.mp4,S2/ADL/22.mp4,19,1.9,871.6594,535.1691,0.8391,875.1985,521.3116,0.4123,870.7225,521.8476,0.8104,865.8123,484.8425,0.2522,851.1879,482.4812,0.8195,823.1153,451.6194,0.9881,800.6704,461.5583,0.9978,821.2067,537.7841,0.9422,793.1177,575.9008,0.9928,838.147,632.4268,0.8733,811.0307,674.8015,0.9611,647.0441,443.1702,0.9967,634.7756,437.3006,0.9981,616.0735,573.649,0.9859,606.5279,580.2667,0.9911,467.9304,565.8802,0.9311,472.4981,583.5668,0.9444,Non-Falling,65
22.mp4,S2/ADL/22.mp4,20,2.0,864.2466,522.8787,0.768,865.3644,510.6099,0.35,864.0496,512.5451,0.7448,861.5483,477.2655,0.2007,850.5564,479.7684,0.7656,822.8552,451.4279,0.9738,799.4509,458.2203,0.9949,801.7782,536.155,0.896,788.0963,558.5504,0.986,813.7706,636.1861,0.8036,807.876,650.8378,0.9358,638.7356,453.8702,0.9946,621.1927,446.8339,0.9968,603.6226,564.3472,0.9853,578.3193,573.6939,0.9905,458.9974,550.4089,0.9513,447.6038,569.9055,0.96,Non-Falling,65
22.mp4,S2/ADL/22.mp4,21,2.1,894.4167,476.2079,0.6683,896.0348,460.1613,0.264,890.5201,461.6421,0.5933,886.3679,433.4538,0.1501,863.9725,437.3799,0.6156,850.6789,429.4699,0.9545,800.5315,440.2668,0.9882,831.8467,521.2992,0.8678,768.982,551.3311,0.972,855.7886,623.5422,0.7885,804.4178,635.249,0.9069,653.4755,460.3959,0.9925,615.3707,452.8251,0.9949,591.7321,567.1524,0.9838,548.5742,568.2373,0.9876,466.282,579.6328,0.9477,432.4545,581.6348,0.9523,Non-Falling,65
22.mp4,S2/ADL/22.mp4,22,2.2,876.335,536.7368,0.7738,878.6413,521.6392,0.3332,877.1429,523.4968,0.7279,864.2673,482.6052,0.223,856.5347,483.143,0.7688,828.4105,451.2863,0.9821,802.7795,463.8355,0.9947,824.0771,529.3112,0.9374,794.8907,568.4578,0.9855,849.0793,631.6422,0.8752,806.9785,654.0756,0.9383,631.8911,443.719,0.9916,613.8618,434.2467,0.9939,591.8007,553.9022,0.9601,538.3649,551.9149,0.967,461.7423,580.2536,0.8129,423.1147,580.6199,0.8172,Non-Falling,65
22.mp4,S2/ADL/22.mp4,23,2.3,877.0254,536.173,0.8072,879.8713,521.2184,0.3177,876.8776,523.0424,0.7811,866.5758,483.0182,0.1869,854.7729,483.8622,0.8138,833.2693,452.8325,0.9837,798.8852,465.2998,0.998,823.8522,529.0984,0.9324,779.4127,567.752,0.9951,842.5917,635.7054,0.8744,792.7324,661.7114,0.9726,633.8116,445.3475,0.9954,611.6777,434.305,0.9978,570.7057,555.9537,0.9771,523.6574,551.2186,0.9873,433.8626,576.3105,0.8826,410.5669,572.9877,0.9115,Non-Falling,65
22.mp4,S2/ADL/22.mp4,24,2.4,882.7045,526.0453,0.8161,885.895,513.6979,0.3454,884.1036,510.6152,0.8319,876.8635,477.0978,0.1171,859.637,469.8389,0.8244,838.3444,454.7512,0.9489,795.7188,457.9438,0.9948,812.5942,531.1923,0.8029,759.7108,568.1878,0.9891,837.8264,650.7606,0.7583,783.1149,668.8134,0.9583,629.0686,450.3315,0.9874,598.1642,435.3522,0.9948,577.7689,556.9506,0.971,522.7549,538.0005,0.9861,449.9053,588.0372,0.9179,409.0432,559.2026,0.9444,Non-Falling,65
22.mp4,S2/ADL/22.mp4,25,2.5,884.8504,520.9036,0.7176,887.9869,510.103,0.3116,886.4545,507.5673,0.6999,881.9928,476.6405,0.1404,864.5839,470.6807,0.7072,844.6112,448.6567,0.9456,796.2812,453.7925,0.988,815.851,513.6965,0.8355,758.9153,547.5085,0.9734,839.7371,629.7758,0.7546,784.7775,634.3098,0.9086,637.5201,452.884,0.9882,601.4399,439.6858,0.9929,565.7361,550.7171,0.9772,511.0246,541.2781,0.984,439.0364,584.1962,0.9367,404.1461,569.9243,0.9448,Non-Falling,65
22.mp4,S2/ADL/22.mp4,26,2.6,868.1259,529.5343,0.7731,871.0059,520.0024,0.3386,868.2031,520.283,0.7862,862.2598,490.1263,0.177,847.3663,488.7623,0.8097,828.4881,461.3712,0.9659,788.5427,468.8209,0.9954,813.8663,532.4631,0.8398,769.0763,565.2731,0.9869,838.991,620.6494,0.7289,796.306,642.2219,0.9315,626.2944,450.1752,0.9899,599.353,437.4599,0.9953,546.0419,540.6708,0.9756,509.2523,535.1646,0.9864,406.8796,564.3623,0.9283,395.307,560.0488,0.9461,Non-Falling,65
22.mp4,S2/ADL/22.mp4,27,2.7,878.8513,519.56,0.6832,881.583,509.8883,0.3055,880.305,508.2208,0.6511,878.9009,478.606,0.1603,863.5458,475.3716,0.6776,840.276,452.8059,0.9421,798.549,458.7242,0.9843,810.0641,523.9276,0.8084,768.9501,554.9239,0.9594,839.5903,620.2865,0.7057,799.0953,626.6613,0.8628,629.5444,455.5395,0.9837,598.827,443.7402,0.9893,548.3059,538.0106,0.9736,509.1197,536.0148,0.9799,419.3438,572.4175,0.9354,403.4224,570.8909,0.94,Non-Falling,65
22.mp4,S2/ADL/22.mp4,28,2.8,868.2596,528.7534,0.7287,872.684,520.722,0.4198,868.4824,518.928,0.6798,877.9105,497.7911,0.2398,858.2178,494.6489,0.6634,836.9371,475.5931,0.9481,799.7983,474.0242,0.9819,803.0788,541.0494,0.7923,770.288,550.782,0.9405,833.6853,617.3845,0.6681,815.7278,616.5909,0.8108,638.7296,461.6588,0.9815,611.5463,449.7489,0.9868,549.6749,512.3873,0.9799,527.2954,517.3373,0.9832,418.2346,558.6023,0.961,410.7555,573.8578,0.9618,Non-Falling,65
22.mp4,S2/ADL/22.mp4,29,2.9,875.7638,527.6606,0.7514,879.0491,518.7172,0.3833,877.3839,516.735,0.7209,880.1057,486.9645,0.1919,863.535,483.0769,0.7221,837.5309,459.1632,0.9546,801.717,461.8718,0.9888,806.8281,528.0355,0.8238,773.0779,549.8253,0.9669,835.1617,625.2181,0.7199,805.3872,629.2063,0.8793,631.9446,456.8512,0.9869,606.1152,445.2072,0.9919,541.1808,524.9758,0.9818,512.3445,529.2289,0.9867,408.6603,560.735,0.9578,400.2201,572.7767,0.9618,Non-Falling,65
22.mp4,S2/ADL/22.mp4,30,3.0,854.1271,430.152,0.5544,856.1297,421.4424,0.2921,850.8263,421.3089,0.3352,854.4839,420.9236,0.3479,841.6467,423.134,0.4362,827.8328,448.1134,0.9784,792.4822,441.4057,0.9782,802.9542,540.0904,0.9218,773.6575,525.9608,0.9089,844.7162,628.3931,0.7884,818.0083,586.8679,0.7194,642.72,471.1792,0.9938,615.9766,455.5702,0.9922,532.8187,524.408,0.9914,511.6494,522.2887,0.9871,406.1789,567.4686,0.9765,398.2431,569.2943,0.9664,Non-Falling,65
22.mp4,S2/ADL/22.mp4,31,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,32,3.2,879.3146,521.597,0.7913,883.8241,514.2971,0.4125,881.2729,511.1317,0.7358,875.1202,489.3461,0.2552,861.2114,479.9891,0.7604,832.3271,466.0524,0.987,800.126,466.706,0.9934,812.1042,532.132,0.9547,779.6427,560.6079,0.9787,834.8457,627.2186,0.8903,799.0007,644.394,0.9113,629.296,464.3141,0.9946,606.4396,448.8065,0.9949,547.3531,545.0872,0.9839,512.8319,535.9832,0.9822,407.4469,572.1287,0.9374,392.6853,564.6675,0.9255,Non-Falling,65
22.mp4,S2/ADL/22.mp4,33,3.3,871.5731,418.6713,0.4651,869.3073,405.8171,0.1629,868.0299,408.2289,0.2788,855.8185,400.8415,0.197,851.0982,409.0932,0.4446,834.7445,432.7546,0.9756,798.2484,442.7969,0.9822,814.3201,529.1941,0.9424,768.7795,553.5771,0.9508,831.2584,625.1215,0.8646,791.6226,631.3848,0.8424,647.7007,472.1,0.9947,619.463,461.0886,0.9939,552.6707,544.0437,0.9886,517.1806,538.8714,0.9844,430.5965,581.1623,0.9569,404.3343,569.6573,0.9426,Non-Falling,65
22.mp4,S2/ADL/22.mp4,34,3.4,897.4669,539.9321,0.7188,897.6683,525.426,0.2625,898.3885,524.6837,0.6571,887.7478,486.4321,0.1303,879.9046,485.2223,0.7291,838.5367,474.8079,0.9625,824.4387,473.4731,0.9907,808.3853,557.1588,0.8753,770.2977,570.6101,0.9771,834.2096,663.9016,0.8382,785.3737,677.0765,0.9371,631.0482,483.0296,0.9845,622.8868,468.9009,0.9899,555.6492,537.4357,0.9639,541.2138,532.0677,0.9723,409.6215,566.1862,0.9012,402.8548,565.9958,0.9081,Non-Falling,65
22.mp4,S2/ADL/22.mp4,35,3.5,900.6732,537.5679,0.7492,900.5192,524.3477,0.3163,902.7783,524.2631,0.7191,887.8787,486.5956,0.1341,879.4456,486.4382,0.7337,845.7842,468.5828,0.9567,812.589,476.9083,0.9888,808.8698,548.8508,0.8602,766.0768,583.5638,0.9714,828.9225,656.6263,0.8013,779.5228,683.1705,0.9114,632.5083,477.9843,0.9859,608.6766,466.4746,0.9905,556.207,549.4739,0.9749,512.7588,543.8794,0.98,426.4168,580.9026,0.9361,406.9901,573.1667,0.9387,Non-Falling,65
22.mp4,S2/ADL/22.mp4,36,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,37,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,38,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,39,3.9,929.1477,599.9668,0.7024,935.475,591.2277,0.2606,927.2565,590.1356,0.7258,933.863,569.3878,0.097,903.5138,564.8948,0.762,885.3533,548.2755,0.9541,825.5884,549.017,0.9912,862.7125,597.7867,0.8798,749.7805,627.9362,0.9847,901.8955,640.3323,0.8448,772.6039,710.1133,0.9495,658.3907,507.899,0.9854,621.067,495.8459,0.9915,576.1073,574.0851,0.9568,541.4058,575.4175,0.971,445.5695,569.9019,0.8716,423.4189,586.7129,0.887,Non-Falling,65
22.mp4,S2/ADL/22.mp4,40,4.0,905.0845,592.9883,0.6556,912.9881,585.2668,0.3494,905.2926,582.588,0.5251,925.9573,574.8844,0.2929,902.7225,567.991,0.5371,883.7244,575.6874,0.9694,851.3676,563.3683,0.9857,854.4993,642.5411,0.8905,836.2175,633.2047,0.9546,866.7549,661.9223,0.8128,882.801,663.2607,0.8555,669.5117,535.4085,0.9884,647.7281,515.9477,0.9902,567.6652,580.3811,0.9786,543.2348,578.9447,0.9784,431.5822,574.8427,0.9426,421.0184,593.7912,0.936,Non-Falling,65
22.mp4,S2/ADL/22.mp4,41,4.1,902.0229,609.6446,0.5293,903.1995,603.4471,0.6316,912.8134,595.6829,0.1399,939.4517,611.3501,0.7716,960.3851,596.703,0.049,1009.8188,669.3185,0.7087,969.9187,631.1346,0.6963,1024.4382,718.5049,0.3876,933.0857,655.1815,0.3817,915.9001,674.9024,0.3758,896.549,657.8483,0.3504,1035.1597,718.183,0.1715,1011.6993,691.7253,0.2067,931.8497,697.7291,0.0452,913.5613,661.2264,0.0504,935.4707,709.3566,0.0179,965.3877,685.6709,0.022,Non-Falling,65
22.mp4,S2/ADL/22.mp4,42,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,43,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,44,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,45,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,46,4.6,877.8148,323.3304,0.0387,875.0734,317.7598,0.0205,878.0776,318.2553,0.0196,861.4865,319.2903,0.3399,883.6485,319.8681,0.3716,848.957,344.0678,0.9237,885.0636,344.3263,0.8862,834.15,381.2427,0.7807,888.1937,382.8662,0.5774,835.8464,401.8705,0.5051,885.2815,413.4048,0.3255,856.6593,410.4691,0.9753,881.0075,411.0714,0.9663,862.1868,465.1773,0.9612,883.3539,464.7372,0.9441,867.9924,519.6804,0.9153,888.2484,517.2425,0.892,Non-Falling,65
22.mp4,S2/ADL/22.mp4,47,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,48,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Falling,65
22.mp4,S2/ADL/22.mp4,49,4.9,889.7092,325.2256,0.0679,885.0645,319.4341,0.0233,888.9553,320.2128,0.0472,863.8848,319.5903,0.2616,885.9707,321.1005,0.5596,848.2728,342.6501,0.923,884.7267,344.6992,0.9295,833.4365,379.5665,0.7184,889.8881,382.5292,0.7084,835.2567,399.7607,0.4626,888.8135,411.0056,0.4331,854.4818,410.3996,0.9714,879.0678,411.9162,0.9695,862.9371,464.6716,0.95,883.7955,464.657,0.9448,872.8358,518.5211,0.8926,891.5006,517.2985,0.8852,Non-Falling,65
